Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
23/01/2014;24/01/2014;;;C14010006621;874;INSTITUTO FEDERAL DE EDUCACAO CIÊNCIA E TECNOLOGIA DE SÃO PAULO;SP;64;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/01/2014;24/01/2014;28/01/2014;05/03/2014;C14010006702;880;Gabriel Guedes;RJ;24;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
24/01/2014;27/01/2014;03/02/2014;19/02/2014;C14010006893;595;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SAO PAULO - PRODESP ;SP;34;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
24/01/2014;27/01/2014;04/02/2014;19/02/2014;C14010006974;484;justiça Federal de Primeiro Grau em Minas Gerais;MG;57;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
24/01/2014;27/01/2014;04/02/2014;19/02/2014;C14010007008;734;Digital World Representações, Comércio e Serviços Ltda;GO;105;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/01/2014;27/01/2014;;;C14010007199;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/01/2014;27/01/2014;29/01/2014;06/02/2014;C14010007270;175;RMTJ IMPRESSOES LTDA;SP;240;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/01/2014;27/01/2014;;;C14010007350;752;eduardojose pfaffann diniz;SP;400;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/01/2014;27/01/2014;03/02/2014;02/04/2014;C14010007431;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;135;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/01/2014;27/01/2014;;;C14010007512;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/01/2014;28/01/2014;03/02/2014;19/02/2014;C14010007601;256;CIA HERING;SC;34;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
27/01/2014;28/01/2014;03/02/2014;03/03/2014;C14010007784;881;INSTITUTO MINEIRO DE RADIODIAGNOSTICO LTDA;MG;38;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
27/01/2014;;;;C14010007865;778;INSTITUTO HERMES PARDINI SA;;83;6;Distribuição;;Rejeitada
27/01/2014;28/01/2014;13/02/2014;17/03/2014;C14010007946;778;INSTITUTO HERMES PARDINI SA;MG;83;6;Distribuição;;Encerrada
28/01/2014;28/01/2014;;;C14010008080;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;137;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/01/2014;28/01/2014;;;C14010008160;737;DIMEX DO TRIANGULO LTDA;GO;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/01/2014;28/01/2014;31/01/2014;19/02/2014;C14010008241;677;CLINICA SABEDOTTI LTDA;PR;35;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
28/01/2014;28/01/2014;31/01/2014;19/02/2014;C14010008322;796;HOSPITAL UNIMED RESENDE;RJ;90;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
28/01/2014;28/01/2014;;;C14010008403;119;BIRD SOLUTION LTDA;SP;109;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/01/2014;28/01/2014;;;C14010008675;163;cprinter informatica e comercio ltda epp;SP;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/01/2014;29/01/2014;03/02/2014;05/03/2014;C14010008756;789;AWG BRASIL LTDA;SP;140;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/01/2014;29/01/2014;31/01/2014;03/03/2014;C14010008837;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/01/2014;29/01/2014;;;C14010008918;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;89;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
29/01/2014;29/01/2014;;;C14010009051;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;47;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
29/01/2014;29/01/2014;;;C14010009213;819;ASSISTI TELEINFORMÁTICA LTDA;SP;38;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
29/01/2014;29/01/2014;03/02/2014;03/03/2014;C14010009302;738;MDM - MEDICINA DIAGNÓSTICA MARÍNGOLO LTDA;SP;62;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
29/01/2014;30/01/2014;03/02/2014;03/03/2014;C14010009485;536;Mitalcopy máquinas e equipamentos para escritório ltda;PR;814;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/01/2014;30/01/2014;05/02/2014;31/03/2014;C14010009566;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;128;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/01/2014;30/01/2014;03/02/2014;03/03/2014;C14010009647;882;SOCIEDADE DE ENSINO SUPERIOR ESTÁCIO DE SÁ LTDA;RJ;35;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
30/01/2014;30/01/2014;04/02/2014;19/02/2014;C14010009728;538;PLANI RESSONANCIA;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
31/01/2014;31/01/2014;10/02/2014;02/04/2014;C14010009990;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GOIÁS;33;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
31/01/2014;31/01/2014;03/02/2014;03/03/2014;C14010010068;883;BK Consultoria;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
31/01/2014;03/02/2014;04/02/2014;19/02/2014;C14010010149;734;Digital World Representações, Comércio e Serviços Ltda;GO;78;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/02/2014;03/02/2014;10/02/2014;02/04/2014;C14020000111;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
03/02/2014;03/02/2014;06/02/2014;19/02/2014;C14020000200;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;106;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
03/02/2014;03/02/2014;06/02/2014;19/02/2014;C14020000383;699;UNIDADE CAMPOGRANDENSE DE DIAGNÓSTICOS AVANÇADOS LTDA;MS;90;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
03/02/2014;03/02/2014;;;C14020000464;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;170;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/02/2014;;;;C14020000626;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GOIÁS;50;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Rejeitada
03/02/2014;04/02/2014;;;C14020000707;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;50;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/02/2014;04/02/2014;;;C14020000898;549;Alldora Tecnologia;SP;57;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/02/2014;04/02/2014;24/03/2014;22/04/2014;C14020001193;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;26;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2014;05/02/2014;10/02/2014;22/04/2014;C14020001274;884;CARTAXO EMPREENDIMENTOS IMOBILIARIOS LTDA ;AM;41;10;Empresas / Estados do Norte;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2014;05/02/2014;;;C14020001355;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;70;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/02/2014;05/02/2014;10/02/2014;31/03/2014;C14020001436;503;DIRECTA ELETRONICA LTDA;GO;103;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/02/2014;05/02/2014;;;C14020001517;817;INSTITUTO HERMES PARDINI SA;MG;29;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/02/2014;05/02/2014;;;C14020001606;817;INSTITUTO HERMES PARDINI SA;MG;29;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/02/2014;05/02/2014;;;C14020001789;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/02/2014;06/02/2014;17/02/2014;29/04/2014;C14020001860;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;134;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2014;06/02/2014;10/02/2014;03/03/2014;C14020001940;119;BIRD SOLUTION LTDA;SP;127;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/02/2014;10/02/2014;03/03/2014;C14020002750;721;svc laser comercial ltda;sp;109;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/02/2014;;;C14020003056;887;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE ;RN;59;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Cancelada
06/02/2014;06/02/2014;10/02/2014;02/04/2014;C14020003137;263;Forprint Com. e Serv. de Informática Ltda.;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/02/2014;11/02/2014;31/03/2014;C14020003218;850;MONSANTO DO BRASIL LTDA    ;MG;38;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/02/2014;;;C14020003307;828;STK COMERCIO E SERVIÇOS LTDA;SP;27;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/02/2014;06/02/2014;;;C14020003480;878;B2W - COMPANHIA GLOBAL DO VAREJO;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/02/2014;06/02/2014;10/02/2014;22/04/2014;C14020003560;771;B2W CIA GLOBAL DO VAREJO;MG;48;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/02/2014;24/02/2014;02/05/2014;C14020003641;175;RMTJ IMPRESSOES LTDA;SP;400;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/02/2014;10/02/2014;20/05/2014;C14020003803;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;75;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/02/2014;;;C14020003994;890;Condomínio Edifício Joviano de Moraes;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
07/02/2014;;;;C14020004028;887;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE ;RN;16;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
07/02/2014;07/02/2014;;;C14020004109;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/02/2014;07/02/2014;;;C14020004290;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/02/2014;10/02/2014;;;C14020004370;212;copylink equipamentos para escritorio ltda;PR;95;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/02/2014;10/02/2014;18/02/2014;;C14020004451;885;INSTITUTO HERMES PARDINI SA;MG;29;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
07/02/2014;10/02/2014;17/02/2014;31/03/2014;C14020004532;887;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE ;RN;75;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;10/02/2014;;;C14020004613;671;Rossi Residencial S/A;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/02/2014;10/02/2014;;;C14020004702;889;RENOVATIO MULTI SERVICOS LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/02/2014;10/02/2014;11/02/2014;02/04/2014;C14020004885;870;b2w;sp;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/02/2014;10/02/2014;17/02/2014;28/03/2014;C14020004966;677;CLINICA SABEDOTTI LTDA;PR;40;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
10/02/2014;11/02/2014;;;C14020005180;473;Consórcio Cidade Ademar Poupatempo;SP;32;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/02/2014;11/02/2014;18/02/2014;01/04/2014;C14020005504;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/02/2014;11/02/2014;18/02/2014;31/03/2014;C14020005695;891;centro médico do parelho digestivo;SC;30;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
11/02/2014;11/02/2014;17/02/2014;02/05/2014;C14020005776;263;Forprint Com. e Serv. de Informática Ltda.;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/02/2014;11/02/2014;;;C14020005857;363;Budai Indústria Metalúrgica Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/02/2014;11/02/2014;;;C14020005938;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;487;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/02/2014;12/02/2014;17/03/2014;02/05/2014;C14020006071;119;BIRD SOLUTION LTDA;SP;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/02/2014;12/02/2014;14/02/2014;29/04/2014;C14020006152;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;81;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/02/2014;12/02/2014;;;C14020006233;389;Rossi Residencial;RJ;28;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/02/2014;12/02/2014;;;C14020006314;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;20;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/02/2014;12/02/2014;;;C14020006403;822;PRICE COMPUTER COM SERV LOC LTDA;SP;54;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/02/2014;12/02/2014;18/02/2014;01/04/2014;C14020006586;503;DIRECTA ELETRONICA LTDA;GO;98;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/02/2014;14/02/2014;18/02/2014;02/04/2014;C14020007124;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/02/2014;;;;C14020007205;618;ERM BRASIL LTDA;SP;9;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
13/02/2014;14/02/2014;;;C14020007396;331;Departamento de Águas e Energia;SP;160;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
17/02/2014;17/02/2014;;;C14020007558;789;AWG BRASIL LTDA;SP;105;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
17/02/2014;17/02/2014;24/02/2014;17/03/2014;C14020007639;769;B2W CIA GLOBAL DO VAREJO;PE;63;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
17/02/2014;17/02/2014;18/02/2014;31/03/2014;C14020007710;893;Gustavo Rodrigo de Souza;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
17/02/2014;18/02/2014;24/02/2014;02/05/2014;C14020007809;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;15;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/02/2014;18/02/2014;18/03/2014;03/03/2014;C14020007981;119;BIRD SOLUTION LTDA;SP;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/02/2014;18/02/2014;24/02/2014;02/05/2014;C14020008015;163;cprinter informatica e comercio ltda epp;SP;173;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/02/2014;18/02/2014;26/02/2014;;C14020008104;748;Consórcio Poupatempo Sorocaba;SP;54;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Cancelada
18/02/2014;18/02/2014;18/02/2014;30/04/2014;C14020008287;871;B2W Osasco;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/02/2014;19/02/2014;;;C14020008368;771;B2W CIA GLOBAL DO VAREJO;MG;38;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
19/02/2014;;;;C14020008449;895;Marcelo Gonçalves Ribeiro (Setor de Triagem/DSML);MG;499;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Rejeitada
19/02/2014;19/02/2014;21/02/2014;02/04/2014;C14020008520;473;Consórcio Cidade Ademar Poupatempo;SP;40;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
19/02/2014;19/02/2014;24/02/2014;23/04/2014;C14020008600;677;CLINICA SABEDOTTI LTDA;PR;80;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
20/02/2014;20/02/2014;24/02/2014;;C14020008791;896;AMC INFORMATICA LTDA;MG;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
20/02/2014;20/02/2014;24/02/2014;02/04/2014;C14020008872;666;Organização Medica Cruzeiro do Sul S.A.;SP;46;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
20/02/2014;20/02/2014;28/02/2014;02/05/2014;C14020008953;263;Forprint Com. e Serv. de Informática Ltda.;SP;37;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
20/02/2014;20/02/2014;;;C14020009097;894;Tribunal Regional do Trabalho da 3a. Região;Minas Gerais;499;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Cancelada
20/02/2014;20/02/2014;;;C14020009178;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;49;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
20/02/2014;20/02/2014;;;C14020009259;896;AMC INFORMATICA LTDA;MG;65;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
20/02/2014;20/02/2014;24/02/2014;17/03/2014;C14020009330;741;Centro de Imagem Diagnósticos;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
20/02/2014;20/02/2014;;;C14020009410;897;Praça Rio Grande Shopping Center;RS;22;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
20/02/2014;20/02/2014;24/02/2014;;C14020009500;253;Casa Omnigráfica de Máquinas ltda;SP;288;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
20/02/2014;21/02/2014;;;C14020009682;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;1500;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;21/02/2014;24/02/2014;30/04/2014;C14020009763;300;Otto Baumgart Ind e Com SA;SP;110;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
21/02/2014;21/02/2014;;;C14020009844;789;AWG BRASIL LTDA;SP;180;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;21/02/2014;24/02/2014;02/04/2014;C14020009925;734;Digital World Representações, Comércio e Serviços Ltda;GO;137;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/02/2014;21/02/2014;;;C14020010001;898;Empresa Brasileira de Correios e Telegrafos;MA;37;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;21/02/2014;;;C14020010184;538;PLANI RESSONANCIA;SP;110;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;21/02/2014;;;C14020010265;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;20;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Cancelada
21/02/2014;21/02/2014;;;C14020010346;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;20;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;24/02/2014;;;C14020010427;768;B2W CIA GLOBAL DO VAREJO;RJ;100;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
21/02/2014;24/02/2014;28/02/2014;;C14020010508;671;Rossi Residencial S/A;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
21/02/2014;24/02/2014;;;C14020010699;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;850;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/02/2014;24/02/2014;27/02/2014;17/03/2014;C14020010770;253;Casa Omnigráfica de Máquinas ltda;SP;287;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/02/2014;27/02/2014;;;C14020011156;900;MMR Industria E comercio de Maquinas Ltda.;RS;23;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/02/2014;25/02/2014;27/02/2014;17/03/2014;C14020011237;121;Multh Comércio Materiais Equipamentos Ltda;SP;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
25/02/2014;25/02/2014;;;C14020011407;811;Editora Planeta DeAgostini do Brasil LTDA;SP;15;5;Assistência Técnica;;Aprovada
25/02/2014;25/02/2014;27/02/2014;02/04/2014;C14020011580;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
25/02/2014;25/02/2014;28/02/2014;02/05/2014;C14020011660;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;113;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
25/02/2014;27/02/2014;28/02/2014;02/04/2014;C14020011903;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;32;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
25/02/2014;27/02/2014;;;C14020012047;123;Dimex do Triângulo Ltda;MG;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
25/02/2014;27/02/2014;;;C14020012128;902;Gepedras Jóias e Pedras Preciosas LTDA;SP;36;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/02/2014;27/02/2014;28/02/2014;02/04/2014;C14020012209;379;SOLUTION AUTOMAÇAÕ EMPRESARIAL LTDA;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/02/2014;27/02/2014;;;C14020012390;903;Tanino e fuji cia ltda;pr;1000;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/02/2014;27/02/2014;28/02/2014;02/04/2014;C14020012470;819;ASSISTI TELEINFORMÁTICA LTDA;SP;37;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
26/02/2014;27/02/2014;;;C14020012551;182;Klima Campinas Tecnologia Ltda;SP;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
26/02/2014;27/02/2014;28/02/2014;02/05/2014;C14020012632;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;85;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/02/2014;27/02/2014;03/03/2014;02/04/2014;C14020012713;777;Mitsui Alimentos Ltda;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/02/2014;27/02/2014;03/03/2014;31/03/2014;C14020012802;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/02/2014;27/02/2014;;;C14020012985;811;Editora Planeta DeAgostini do Brasil LTDA;SP;15;5;Assistência Técnica;;Aprovada
26/02/2014;27/02/2014;;;C14020013019;503;DIRECTA ELETRONICA LTDA;GO;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/02/2014;28/02/2014;;;C14020013108;904;Ituran Sistemas de Monitoramento LTD;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/02/2014;28/02/2014;03/03/2014;02/04/2014;C14020013280;291;Roberto Martins;SP;224;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
27/02/2014;28/02/2014;;;C14020013361;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;70;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/02/2014;28/02/2014;03/03/2014;02/04/2014;C14020013442;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;90;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
28/02/2014;28/02/2014;03/03/2014;22/04/2014;C14020013523;404;Office Total Sol. em Tec. p/ Esc.Ltda-Vitória;ES;448;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/02/2014;28/02/2014;;;C14020013604;905;ACP INFORMATICA LTDA;mg;300;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/02/2014;;;;C14020013795;901;Daniela  ;;11;1;Consumidor Final (PF);;Rejeitada
28/02/2014;28/02/2014;;;C14020013876;906;José Ricardo G.Parada;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
