Número Solicitação;Código Cliente;Razão Social;Pontuação;Cód. Bônus;Desc. Bônus;Moeda do Bônus;Data Geração;Data Expiração
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;45;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;648;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;364;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;260;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;123;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000488;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;0;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;207;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;207;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;276;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;483;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;267;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;445;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;623;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1068;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;840;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;476;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120000992;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;416;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C08120003665;100;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;20;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120003665;100;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;123;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C08120003665;100;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;799;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000198;195;triade comercio e industria auto peças ltda;21;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000198;195;triade comercio e industria auto peças ltda;42;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000198;195;triade comercio e industria auto peças ltda;42;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000198;195;triade comercio e industria auto peças ltda;7;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;426;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;497;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;426;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;781;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;104;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;104;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;104;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;144;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000511;198;CORPRINT GRAFICA E EDITORA LTDA;336;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000600;132;AMC Comunicação S/C Ltda;248;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000600;132;AMC Comunicação S/C Ltda;62;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000600;132;AMC Comunicação S/C Ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000600;132;AMC Comunicação S/C Ltda;74;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000600;132;AMC Comunicação S/C Ltda;103;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010000864;123;ALLDORA TECNOLOGIA LTDA;324;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;252;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;252;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;360;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;493;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;638;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;522;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000864;123;ALLDORA TECNOLOGIA LTDA;306;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;30;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;30;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;15;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;8;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;10;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;58;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;87;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;87;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;51;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;156;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;156;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;156;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;84;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;24;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;14;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;270;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;216;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;270;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;162;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;162;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010000945;117;DISTRIFILM COMERCIAL LTDA;130;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001160;127;Prefeitura Municipal da Estancia Turistica de Embu ;306;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001160;127;Prefeitura Municipal da Estancia Turistica de Embu ;28;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;51;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;51;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;51;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;51;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;94;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;94;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001321;200;Zupi Design e Editora Ltda;282;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010001402;174;Klima Campinas Tecnologia Ltda;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;26;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;1428;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;1598;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;145;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;203;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;232;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;136;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;12;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;13;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;48;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;120;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;150;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;120;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010001402;174;Klima Campinas Tecnologia Ltda;45;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002050;202;Imagem Integrada e Comunicação;157;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;314;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;157;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;471;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;103;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;103;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;166;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;38;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002050;202;Imagem Integrada e Comunicação;27;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;54;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;52;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;145;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;145;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;174;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;102;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;30;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;30;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;30;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;45;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;78;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;52;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;34;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;14;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;10;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;41;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;6;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;714;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;40;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010002212;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;0;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;297;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;297;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;297;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;792;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;216;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;216;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;216;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010004347;168;IRB-BRASIL RESSEGUROS S.A.;355;00009;Pontuação Governo e Corporativo - Sudeste;P;13/03/2009;06/09/2021
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;924;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;20;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;47;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;130;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;130;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;130;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;312;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;42;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;54;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;108;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;26;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;36;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;72;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;58;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;87;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;136;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;0;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005076;181;Equipa Máquinas e Utensílios para Escritórios Ltda;0;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;24;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;42;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;42;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;93;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;62;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;62;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;19;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;29;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;330;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;330;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;240;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;105;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;19;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;19;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;78;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;78;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;78;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005157;142;Carmel Comercial Ltda;60;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;42;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;52;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;104;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;156;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;168;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;116;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;58;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;116;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
C09010005238;164;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;102;00001;Pontuação VAR-Sudeste;P;13/03/2009;20/01/2019
